"website","url","reference","country","province","location","title","description","price","operation","property_type","rooms","baths","area","floor","elevator","outside","floor","images","latitude","longitude","dealer","dealer_url","dealer_is_professional"
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-183995,,es,navarra,"Francisco Berlanga Robles, Pamplona",Promoción de obra nueva en Lezkairu en Pamplona,"""Terra Lezkairu"" se encuentra en una ubicación privilegiada en un barrio moderno, ya consolidado, rodeado de amplias zonas verdes, a pocos minutos de la UPNA. 

El edificio se compone de 23 viviendas, repartidas en 7 alturas y ático, con una amplia variedad de...",259000.0,BUY,NEW_CONSTRUCTION,2,2,58,,,,,6,42.802529,-1.6310889,Proginsa,https://www.yaencontre.com/inmobiliarias/proginsa-68638,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-184757,,es,navarra,"Uxarrea, Donamaria",Promoción de obra nueva en Donamaria,"Venta de casas en Navarra y promociones a medida, en la localidad de Donamaria, en un entorno natural, tranquilo y próximo al nucleo urbano.
Viviendas construidas con materiales de primera calidad, jardín vallado y accesos pavimentados.
Las viviendas se ubican...",300000.0,BUY,NEW_CONSTRUCTION,4,1,,,,,,10,43.1119451,-1.673336,Ukulu inmobiliaria,https://www.yaencontre.com/inmobiliarias/ukulu-inmobiliaria-54346,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-185043,,es,navarra,Yerri,Promoción de obra nueva en Yerri,"¡Bienvenidos a Estella Residencial, una promoción única en la hermosa localidad de Estella, en la Comunidad Foral de Navarra! Imagina vivir en un entorno urbano residencial, en lo alto de la prestigiosa Urbanización del Puy, a solo unos minutos del centro urba...",293000.0,BUY,NEW_CONSTRUCTION,4,3,,,,,,19,42.6908501,-1.9981813,Aliseda inmobiliaria,https://www.yaencontre.com/inmobiliarias/aliseda-inmobiliaria-65235,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-183880,,es,navarra,"Miguel Astrain, Pamplona",Promoción de obra nueva en Azpilagaña en Pamplona,"Próxima construcción de 5 viviendas LOFTS, en el barrio de Azpilagana.
Localización inmejorable, barrio tranquilo con gran zona peatonal y rodeada de jardines.
Muy cerca de universidades y zona hospitaria, bien comunicada con transportes y dotada de todos los ...",159000.0,BUY,NEW_CONSTRUCTION,2,1,,,,,,6,42.8008248,-1.6453846,"Gestión navarra de fincas, S.L.",https://www.yaencontre.com/inmobiliarias/gestion-navarra-de-fincas-s-l-45689,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-183507,,es,navarra,"Beheitiko Erreka con C/Lizarra, Irurtzun",Promoción de obra nueva en Irurtzun,"Situada al sur de Irurtzun, destaca por la amplitud de espacios del entorno, la orientación y las vistas, viviendas donde la luminosidad, amplitud y confort son los principales protagonistas, que se completan con amplias terrazas exteriores en continuidad con ...",222000.0,BUY,NEW_CONSTRUCTION,2,1,77,,,,,15,42.9155417,-1.829913,PROMOCIONES AMAYNA SL,https://www.yaencontre.com/inmobiliarias/promociones-amayna-sl-68118,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-184606,,es,navarra,"Avenida Esteríbar, Esteribar",Promoción de obra nueva en Esteribar,"UNIFAMILIARES INDEPENDIENTES EN OLLOKI

KALMA es equilibrio, armonía. Viviendas con un diseño vanguardista en el que destacan sus estancias amplias y espectaculares ventanales que generan espacios diáfanos y llenos de luz. Situadas en Olloki, en la parte alta ...",438000.0,BUY,NEW_CONSTRUCTION,4,3,,,,,,10,42.8392051,-1.5791648,Apisa,https://www.yaencontre.com/inmobiliarias/apisa-69230,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-60034-1S2266-V,"60034-1S2266-V",es,barcelona,"El Poble Sec - Parc de Montjuïc, Sants - Montjuïc, Barcelona, Barcelona (provincia)","Terreno en calle Roser, El Poble Sec - Parc de Montjuïc, Barcelona","Solar Urbano de uso residencial de 128 m2 de suelo, a dos calles en el Poble Sec de Barcelona.
c/Roser PN+2 y c/ Fontrodona PB+1.",400000.0,BUY,LAND,,,128,,,,,4,41.3725829,2.1662415,Casa sc,https://www.yaencontre.com/inmobiliarias/casa-sc-60034,true
pisos.com,https://www.pisos.com/comprar/apartamento-el_penoncillo-2589248132_109700/,"2589248132.109700",es,malaga,"Carretera De Peñoncillo,  S/N, El Peñoncillo (Torrox)","Apartamento en Carretera de Peñoncillo,  s/n",Apartamento 1112. Piso en un inmueble de obra nueva de 74 m² de superficie construida y situado en la zona de torrox. Está estruct...,273000.0,venta,pisos,2,2,74,,,,,50,36.7376758,-3.9335049,Quadratia,https://www.pisos.com/microsite-quadratia,true
pisos.com,https://www.pisos.com/comprar/apartamento-el_penoncillo-2589248132_109700/,"2589248132.109700",es,malaga,"Carretera De Peñoncillo,  S/N, El Peñoncillo (Torrox)","Apartamento en Carretera de Peñoncillo,  s/n",Apartamento 1112. Piso en un inmueble de obra nueva de 74 m² de superficie construida y situado en la zona de torrox. Está estruct...,273000.0,venta,pisos,2,2,74,,,,,50,36.7376758,-3.9335049,Quadratia,https://www.pisos.com/microsite-quadratia,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-183430,,es,navarra,"Juan Pablo II, 5 y, Pamplona",Promoción de obra nueva en Lezkairu en Pamplona,"OBRAS INICIADAS

INICIADAS LA PROMOCION CUYA FINALIZACION ESTA PREVISTA EN JUNIO 2025

En una situación privilegiada por la amplitud de espacios del entorno, la orientación y las vistas, ofrece unas viviendas cómodas y perfectamente distribuidas en áreas de no...",370000.0,BUY,NEW_CONSTRUCTION,2,2,116,,,,,15,42.8028199,-1.6264675,Irabia Promociones,https://www.yaencontre.com/inmobiliarias/irabia-promociones-68055,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-183431,,es,navarra,"Las Blancas, Pamplona",Promoción de obra nueva en Lezkairu en Pamplona,"INICIADA LA PROMOCION CUYA FINALIZACION ESTA PREVISTA EN JUNIO 2025

19 VIVIENDAS EN LEZKAIRU

En una situación privilegiada por la amplitud de espacios del entorno, la orientación y las vistas, ofrece unas viviendas cómodas y perfectamente distribuidas en áre...",270000.0,BUY,NEW_CONSTRUCTION,2,2,73,,,,,8,42.803443,-1.6255973,Irabia Promociones,https://www.yaencontre.com/inmobiliarias/irabia-promociones-68055,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-178207,,es,navarra,"Amsterdam - Roma, Huarte/Uharte",Promoción de obra nueva en Huarte/Uharte,"¡Obras iniciadas!

Célere Altos de Ripagaina, un magnífico residencial de obra nueva situado en uno de los recientes desarrollos urbanos del área metropolitana de Pamplona. Junto a un importante espacio verde natural, el Parque Fluvial del río Arga. Está compu...",163000.0,BUY,NEW_CONSTRUCTION,1,1,42,,,,,17,42.8182653,-1.6055339,Via Célere Desarrollos Inmobiliarios,https://www.yaencontre.com/inmobiliarias/via-celere-desarrollos-inmobiliarios-57904,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-182501,,es,navarra,"Maria Camino Oscoz Urriza con Fidel Aparicio, Pamplona",Promoción de obra nueva en Lezkairu en Pamplona,"SERENNA Soto de Lezcairu es un proyecto de 16 viviendas exclusivas en construcción a 5 minutos del centro de Pamplona, en una zona muy demandada por sus excelentes comunicaciones y su dotación de servicios.

El proyecto SERENNA dispone de un cuidado diseño, co...",365000.0,BUY,NEW_CONSTRUCTION,3,2,109,,,,,20,42.80346,-1.6291155,Promociones Erro y Eugui SL,https://www.yaencontre.com/inmobiliarias/promociones-erro-y-eugui-sl-65180,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-179794,,es,navarra,"Arbide, Aranguren",Promoción de obra nueva en Aranguren,"Edificio ARBIDE es una nueva promoción de 92 viviendas libres, situadas en la calle Arbide. Edificio Arbide es un edificio de 4 alturas, con viviendas de 1,2 y 3 dormitorios con terraza y bajos con jardín. La urbanización pública la conforma una gran zona ajar...",175000.0,BUY,NEW_CONSTRUCTION,1,1,,,,,,20,42.7943934,-1.6183693,Inmobiliaria Los Fueros,https://www.yaencontre.com/inmobiliarias/inmobiliaria-los-fueros-45040,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-178415,,es,navarra,"Baigorri portales del 6, 24, Lerín",Promoción de obra nueva en Lerín,"Lerín está situado a 30 km de Tafalla y a 22 Km de Estella, a cuya Merindad pertenece.

El término de Lerín goza de una notable riqueza natural. Cubierto en buena parte por campos de cultivo. La tranquilidad de vivir en un pueblo, recorrer sus calles y sentirt...",179000.0,BUY,NEW_CONSTRUCTION,3,2,,,,,,11,42.4837725,-1.9722513,A10 Inmobiliaria,https://www.yaencontre.com/inmobiliarias/a10-inmobiliaria-45942,true
yaencontre.com,https://www.yaencontre.com/venta/terreno/inmueble-67708-100938412,"67708-100938412",es,barcelona,"La Llàntia, Mataró, Barcelona (provincia)","Terreno en La Llàntia, Mataró","Este terreno se encuentra en Mataró, Barcelona, en la zona del La llantia. Es un terreno que tiene 127 m2.",159000.0,BUY,LAND,,,127,,,,,3,41.5469222,2.4278959,NOVA DOMUS SERVEIS IMMOBILIARIS,https://www.yaencontre.com/inmobiliarias/nova-domus-serveis-immobiliaris-67708,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-182974,,es,navarra,"San Sanduzelai, Pamplona",Promoción de obra nueva en San Jorge en Pamplona,"A un paso de tu nuevo hogar en San Jorge.

Te presentamos los 2 últimos apartamentos disponibles en la promoción de
Obra Nueva AIRE SANDUZELAI.

Seis viviendas de diseño contemporáneo equipadas con cocina y baños.
Apartamentos pensados a detalle con materiales...",125000.0,BUY,NEW_CONSTRUCTION,1,1,36,,,,,5,42.8213005,-1.6689261,LACASANUEVA,https://www.yaencontre.com/inmobiliarias/lacasanueva-45690,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-180550,,es,navarra,"De Extremadura, Pamplona",Promoción de obra nueva en Milagrosa en Pamplona,"Sadar 45 es la nueva oferta residencial de obra nueva de Avantespacia en la ciudad de Pamplona.

Estratégicamente situada, en una zona bien comunicada y conectada, próxima a la Universidad de Navarra, al Navarra Arena y al Estadio del Sadar que da nombre a la ...",205000.0,BUY,NEW_CONSTRUCTION,1,1,,,,,,11,42.7972435,-1.6406655,Avantespacia,https://www.yaencontre.com/inmobiliarias/avantespacia-57883,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-183929,,es,navarra,"Etxape, Berriozar",Promoción de obra nueva en Berriozar,"Últimas viviendas!

Un moderno edificio que cuenta con la máxima calificación de eficiencia energética Nivel A y que está rodeado por zonas verdes, amplios espacios y con excelentes conexiones para hacer más fácil el día a día de sus propietarios.

Viviendas d...",225000.0,BUY,NEW_CONSTRUCTION,2,2,,,,,,12,42.8377472,-1.6659758,YBOMA,https://www.yaencontre.com/inmobiliarias/yboma-68580,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-184294,,es,navarra,"Adela Bazo, Pamplona",Promoción de obra nueva en Lezkairu en Pamplona,"Promoción de viviendas libres situada en una de las mejores zonas de Lezkairu, C/ Las Blancas 9 y C/ Adela Bazo 12.

Disfruta de su privilegiado entorno, con amplias zonas verdes y todos los servicios de un barrio consolidado. Se compone por dos edificios de c...",268000.0,BUY,NEW_CONSTRUCTION,2,2,,,,,,17,42.8033204,-1.6246796,Construcciones Andia S.A.,https://www.yaencontre.com/inmobiliarias/construcciones-andia-s-a-58878,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-184465,,es,navarra,Noáin (Valle de Elorz)/Noain (Elortzibar),Promoción de obra nueva en Noáin (Valle de Elorz)/Noain (Elortzibar),"Aliseda tiene el placer de presentar esta estupenda promoción de oficinas terminadas. Ubicada en la Plaza de Europa, 15 de Imárcoain (Noáin), Navarra. Situada junto al Hotel NH, dentro de la Ciudad del Trasporte de Navarra. Dispone de varios locales distribuid...",59400.0,BUY,NEW_CONSTRUCTION,,,,,,,,42,42.7308148,-1.6149383,Aliseda inmobiliaria,https://www.yaencontre.com/inmobiliarias/aliseda-inmobiliaria-65235,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-181301,,es,navarra,"Merindad de Sangüesa, Burlada/Burlata",Promoción de obra nueva en Burlada/Burlata,"Oportunidad única, vente a vivir al Centro de Burlada en un edificio moderno, bien orientado y con pocos gastos. Totalmente exterior y cerca de todos los servicios, tiendas, bancos, paradas de bus y ambulatorio. No encontrarás mejor emplazamiento para vivir o ...",156000.0,BUY,NEW_CONSTRUCTION,1,1,44,,,,,9,42.8262094,-1.6159161,Aldai Viviendas,https://www.yaencontre.com/inmobiliarias/aldai-viviendas-65312,true
yaencontre.com,https://www.yaencontre.com/alquiler/local/inmueble-19312-101320772,"19312-101320772",es,tarragona,"Centre, Reus, Tarragona (provincia)","Local en Centre, Reus",Local diafano en alquiler para uso comercial o almacén en centro de Reus[IW].,650.0,RENT,PREMISES,,,100,,,,,0,41.1496905,1.1051092,Serra Exclusives,https://www.yaencontre.com/inmobiliarias/serra-exclusives-19312,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-178146,,es,navarra,"De Pablo Sarasate, Pamplona",Promoción de obra nueva en Ensanche en Pamplona,"Bienvenidos al corazón de Pamplona.

Amenabar Promociones les presentan una colección de 33 viviendas situadas en el emblemático paseo Sarasate.

Sarasate residencial representa un nuevo concepto entre exclusividad y emplazamiento privilegiado; siendo el punto...",398460.0,BUY,NEW_CONSTRUCTION,3,2,,,,,,17,42.8148045,-1.6455541,Amenabar,https://www.yaencontre.com/inmobiliarias/amenabar-62458,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-181580,,es,navarra,"Las Lavanderas, Berriozar",Promoción de obra nueva en Berriozar,"YA A LA VENTA FASE II del Edificio ARTINOVA.

Tras la gran acogida de la primera fase (100% VENDIDO) del Edificio ARTINOVA, en Artiberri, iniciamos la comercialización de la Segunda Fase, ampliando las posibilidades en la elección de tu hogar, entre viviendas ...",165000.0,BUY,NEW_CONSTRUCTION,1,1,45,,,,,16,42.8388586,-1.6680315,"APISA Residencial Nova, S.L.",https://www.yaencontre.com/inmobiliarias/apisa-residencial-nova-s-l-65674,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-180916,,es,navarra,Ansoáin,Promoción de obra nueva en Ansoáin,"Luminosas oficinas exteriores situadas en el Parque Empresarial de Ansoáin. Edificio moderno de fachada acristalada, distribuido en 3 bloques, en distintas alturas y distribuciones, con instalaciones de bomba calor/frío, eléctricas, techos insonorizados, suelo...",1900.0,BUY,NEW_CONSTRUCTION,,,,,,,,19,42.8350067,-1.6470539,Aliseda inmobiliaria,https://www.yaencontre.com/inmobiliarias/aliseda-inmobiliaria-65235,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-183541,,es,navarra,"Zubiondoa Ardoi, Zizur Mayor/Zizur Nagusia",Promoción de obra nueva en Zizur Mayor/Zizur Nagusia,"Iturria Viviendas ofrece en QUATTRO ARDOI un edificio de cuatro plantas con una vivienda por planta. Cada vivienda cuenta con 2 plazas de garaje y 1 trastero.

Se trata de un concepto de vivienda abierto con vistas al paisaje y con equipamiento de última gener...",406000.0,BUY,NEW_CONSTRUCTION,3,2,110,,,,,8,42.7949514,-1.6987676,Iturria Viviendas,https://www.yaencontre.com/inmobiliarias/iturria-viviendas-67615,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-184963,,es,navarra,"San Esteban, Berriozar",Promoción de obra nueva en Berriozar,"Oses Construcción le ofrece la posibilidad de vivir en el pueblo de Berriozar en la falda del monte Ezkaba.
Ven y descubre estás unifamiliares donde disfrutaras de: 
Tranquilidad y naturaleza dentro de la ciudad.
Increíbles vistas sobre Pamplona.
Jardines priv...",390000.0,BUY,NEW_CONSTRUCTION,4,3,143,,,,,12,42.8442123,-1.6688042,Oses Construcción,https://www.yaencontre.com/inmobiliarias/oses-construccion-69619,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-176627,,es,navarra,"Boltxoko, Zizur Mayor/Zizur Nagusia",Promoción de obra nueva en Zizur Mayor/Zizur Nagusia,"Residencial INBISA Zizur te ofrece una oportunidad única de disfrutar, junto a tu familia, de un nuevo hogar en una promoción de obra nueva exclusiva y de diseño. 

Sus 94 viviendas, espectaculares bajos con jardín y áticos de 2, 3 y 4 dormitorios, se han proy...",289500.0,BUY,NEW_CONSTRUCTION,2,2,,,,,,17,42.7945041,-1.7049876,INBISA,https://www.yaencontre.com/inmobiliarias/inbisa-59081,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-185130,,es,navarra,"Francisco Bergamín, Pamplona",Promoción de obra nueva en Ensanche en Pamplona,"POSEM presenta Bergamín Collection 43: 24 exclusivas viviendas de 1, 2 y 3 dormitorios, áticos y primeros con patio, en el Segundo Ensanche.
Te presentamos un nuevo concepto de vivienda en pleno corazón de la ciudad: disfruta de un nuevo estilo de vida con tot...",169000.0,BUY,NEW_CONSTRUCTION,1,1,52,,,,,9,42.8094049,-1.6375374,POSEM Viviendas,https://www.yaencontre.com/inmobiliarias/posem-viviendas-45169,true
yaencontre.com,https://www.yaencontre.com/venta/obra-nueva/promocion-183942,,es,navarra,"Iturbero, Berrioplano",Promoción de obra nueva en Berrioplano - Berriosuso en Berrioplano,"Berrioplano es la nueva oferta de viviendas de Avantespacia en la Comunidad Foral de Navarra, en la localidad de Berrioplano, a tan solo 7 km de Pamplona. En un emplazamiento donde la Naturaleza es protagonista sin renunciar a la proximidad del centro de la ci...",390000.0,BUY,NEW_CONSTRUCTION,3,2,177,,,,,7,42.858485,-1.6870743,Avantespacia,https://www.yaencontre.com/inmobiliarias/avantespacia-57883,true
